customer_id,data_known,gender,age,tariff,dropped_calls,handset,peak_mins,peak_rate,bill_peak,offpeak_mins,offpeak_rate,bill_offpeak,gadget_A,gadget_B,gadget_C,gadget_D,gadget_A_revenues,gadget_B_revenues,gadget_C_revenues,gadget_D_revenues
N278500,yes,Male,31,Play 300,1,BS210,437.399999,25,109.3499998,380.1,2,7.602,F,F,F,F,0,0,0,0
N297070,yes,Female,23,CAT 100,2,WC95,483.6,15,72.54,161.699999,5,8.08499995,F,F,F,F,0,0,0,0
N396450,yes,Female,22,Play 300,3,CAS60,505.200001,25,126.3000003,844.500001,2,16.89000002,F,F,F,F,0,0,0,0
N122600,yes,Male,46,CAT 200,2,S80,2649.600001,10,264.9600001,538.200001,5,26.91000005,T,T,T,T,8,18,29,40
N282770,yes,Male,13,CAT 100,2,S50,504,15,75.6,265.5,5,13.275,F,T,F,F,0,19,0,0
N232790,yes,Male,33,CAT 100,1,S50,477.6,15,71.64,54.900001,5,2.74500005,F,F,F,F,0,0,0,0
N328400,yes,Female,40,CAT 50,1,WC95,262.800001,15,39.42000015,221.4,5,11.07,F,T,F,F,0,21,0,0
N332440,yes,Male,29,CAT 50,2,S50,97.2,15,14.58,80.7,5,4.035,F,F,F,F,0,0,0,0
N139760,yes,Female,55,CAT 200,0,S50,541.8,10,54.18,474.9,5,23.745,T,T,T,T,7,19,31,41
N383100,yes,Female,32,Play 100,6,CAS60,187.199999,25,46.79999975,352.800001,5,17.64000005,F,F,F,F,0,0,0,0
N392450,yes,Female,21,Play 300,2,ASAD90,292.8,25,73.2,620.7,2,12.414,F,F,F,F,0,0,0,0
N122930,yes,Female,29,CAT 200,8,S50,2183.400001,10,218.3400001,121.500001,5,6.07500005,T,T,F,T,11,19,0,38
N209630,yes,Male,22,Play 300,2,ASAD170,457.199999,25,114.2999998,745.5,2,14.91,F,T,F,F,0,17,0,0
N315780,yes,Male,51,CAT 200,1,S50,1072.8,10,107.28,610.2,5,30.51,F,T,T,T,0,18,31,41
N348480,yes,Male,56,CAT 100,8,BS110,309.6,15,46.44,135,5,6.75,F,F,F,T,0,0,0,38
N149540,yes,Male,32,CAT 200,2,ASAD170,958.2,10,95.82,466.8,5,23.34,F,F,T,F,0,0,32,0
N291500,yes,Male,34,CAT 100,7,BS110,594.6,15,89.19,212.100001,5,10.60500005,T,T,T,T,8,20,26,35
N295830,yes,Male,43,CAT 100,10,CAS30,668.400001,15,100.2600002,250.500001,5,12.52500005,T,T,T,T,8,23,30,38
N101450,yes,Male,38,Play 100,9,SOP10,61.200001,25,15.30000025,42.3,5,2.115,T,F,T,T,8,0,30,38
N242250,yes,Female,14,Play 300,2,S50,616.8,25,154.2,617.4,2,12.348,F,F,F,F,0,0,0,0
N306810,yes,Female,38,CAT 200,8,BS110,1545.6,10,154.56,621,5,31.05,F,F,F,F,0,0,0,0
N363670,yes,Female,36,CAT 200,1,WC95,1275.6,10,127.56,298.500001,5,14.92500005,T,T,F,T,6,16,0,40
N336420,yes,Male,26,CAT 100,1,S50,558.600001,15,83.79000015,247.8,5,12.39,T,T,T,T,8,19,28,37
N400090,yes,Male,49,CAT 100,15,S50,523.8,15,78.57,255,5,12.75,F,F,F,F,0,0,0,0
N155330,yes,Male,33,CAT 200,1,ASAD170,1598.4,10,159.84,426.899999,5,21.34499995,T,T,T,T,11,27,29,40
N241450,yes,Female,23,Play 100,0,BS110,109.800001,25,27.45000025,332.100002,5,16.6050001,F,F,F,F,0,0,0,0
N149420,yes,Male,30,CAT 200,9,S80,1350.6,10,135.06,324.3,5,16.215,T,T,T,T,9,19,28,41
N108940,yes,Female,26,CAT 100,11,ASAD90,619.8,15,92.97,62.1,5,3.105,T,T,T,T,12,17,24,44
N362620,yes,Male,30,CAT 200,2,S50,1050.600001,10,105.0600001,60.600001,5,3.03000005,T,T,F,T,11,19,0,42
N318000,yes,Male,31,CAT 200,2,BS110,556.8,10,55.68,407.1,5,20.355,F,F,F,F,0,0,0,0
N163850,yes,Female,54,Play 300,6,ASAD170,149.399999,25,37.34999975,593.399999,2,11.86799998,T,F,T,T,13,0,29,39
N225590,yes,Female,58,Play 100,10,BS110,70.2,25,17.55,306.9,5,15.345,F,F,F,F,0,0,0,0
N363430,yes,Female,29,CAT 200,0,BS110,846.6,10,84.66,189.6,5,9.48,F,T,F,F,0,24,0,0
N186000,yes,Female,18,CAT 200,7,S50,852,10,85.2,72.9,5,3.645,T,T,F,T,4,21,0,37
N106640,yes,Male,42,CAT 100,2,ASAD170,666.6,15,99.99,278.7,5,13.935,T,T,F,T,9,18,0,35
N109640,yes,Female,50,CAT 100,0,ASAD170,680.400001,15,102.0600002,61.200001,5,3.06000005,F,F,F,F,0,0,0,0
N153320,yes,Female,44,CAT 200,2,S50,1267.8,10,126.78,222,5,11.1,T,T,T,T,10,21,30,44
N206300,yes,Male,25,Play 300,0,ASAD90,604.200001,25,151.0500003,620.700001,2,12.41400002,T,F,T,T,15,0,32,39
N251470,yes,Male,19,CAT 200,2,BS110,612,10,61.2,579.3,5,28.965,F,F,F,F,0,0,0,0
N146160,yes,Female,43,CAT 200,1,ASAD90,750,10,75,393,5,19.65,F,F,F,F,0,0,0,0
N300350,yes,Male,20,CAT 100,0,S50,402,15,60.3,268.799999,5,13.43999995,T,T,T,T,13,23,31,37
N302400,yes,Male,37,CAT 100,2,S50,747.6,15,112.14,97.8,5,4.89,F,F,F,F,0,0,0,0
N144040,yes,Male,29,CAT 200,1,ASAD90,1143,10,114.3,65.4,5,3.27,F,F,F,F,0,0,0,0
N157420,yes,Male,69,Play 300,2,ASAD90,310.799999,25,77.69999975,483,2,9.66,F,F,F,F,0,0,0,0
N321160,yes,Male,19,CAT 200,0,S50,1318.2,10,131.82,223.8,5,11.19,T,T,T,F,14,19,30,0
N396870,yes,Female,34,Play 300,10,WC95,87,25,21.75,888,2,17.76,F,F,F,F,0,0,0,0
N363700,yes,Female,39,CAT 200,2,CAS30,704.4,10,70.44,281.7,5,14.085,F,F,F,F,0,0,0,0
N411790,yes,Male,18,Play 100,12,S50,0,25,0,44.622464,5,2.2311232,F,T,T,T,0,20,29,38
N197790,yes,Male,23,CAT 200,1,ASAD90,1256.4,10,125.64,22.200001,5,1.11000005,T,T,F,T,13,22,0,42
N216340,yes,Male,28,Play 100,9,BS110,66.599999,25,16.64999975,30.3,5,1.515,F,F,F,F,0,0,0,0
N135520,yes,Male,50,CAT 200,9,ASAD170,710.399999,10,71.0399999,464.399999,5,23.21999995,F,T,T,T,0,21,29,41
N366020,yes,Female,18,CAT 200,2,BS110,751.8,10,75.18,438.299999,5,21.91499995,F,F,F,F,0,0,0,0
N320140,yes,Male,26,CAT 200,0,BS110,961.2,10,96.12,442.499999,5,22.12499995,F,F,F,F,0,0,0,0
N211640,yes,Male,13,CAT 50,2,CAS30,34.957808,15,5.2436712,29.250412,5,1.4625206,F,F,F,F,0,0,0,0
N131860,yes,Male,44,CAT 200,1,ASAD90,867,10,86.7,132.3,5,6.615,F,F,F,F,0,0,0,0
N183830,yes,Female,13,CAT 200,0,ASAD90,1688.4,10,168.84,291,5,14.55,T,T,F,T,7,18,0,41
N305960,yes,Male,42,CAT 200,1,BS110,940.799999,10,94.0799999,435.600001,5,21.78000005,F,F,F,F,0,0,0,0
N346410,yes,Male,20,CAT 100,2,S50,391.200001,15,58.68000015,8.700001,5,0.43500005,T,T,T,T,7,21,31,41
N254220,yes,Male,20,CAT 100,2,S80,741.6,15,111.24,181.2,5,9.06,F,F,F,F,0,0,0,0
N181070,yes,Male,22,CAT 200,9,S50,1433.399999,10,143.3399999,250.800001,5,12.54000005,F,T,F,F,0,18,0,0
N142670,yes,Female,58,CAT 200,1,S80,1670.400001,10,167.0400001,592.2,5,29.61,T,T,F,T,11,18,0,42
N351590,yes,Male,32,CAT 100,0,BS110,551.4,15,82.71,46.8,5,2.34,F,F,F,F,0,0,0,0
N123420,yes,Male,39,CAT 200,1,ASAD170,628.800001,10,62.8800001,446.399999,5,22.31999995,T,T,T,T,7,23,31,38
N128340,yes,Female,59,CAT 200,0,ASAD90,1474.8,10,147.48,98.4,5,4.92,T,T,F,T,12,21,0,39
N334920,yes,Male,49,CAT 50,0,CAS30,318.600001,15,47.79000015,132,5,6.6,F,F,F,F,0,0,0,0
N108020,yes,Female,29,CAT 100,5,S80,603,15,90.45,65.700001,5,3.28500005,F,F,F,F,0,0,0,0
N151390,yes,Female,42,CAT 200,2,S80,959.4,10,95.94,408.6,5,20.43,T,T,T,T,8,17,27,42
N100700,yes,Male,29,CAT 50,2,SOP10,103.2,15,15.48,52.5,5,2.625,F,F,F,F,0,0,0,0
N149500,yes,Female,29,CAT 200,1,S50,1068.599999,10,106.8599999,116.1,5,5.805,T,T,T,F,9,22,33,0
N314990,yes,Male,21,CAT 200,0,S50,961.200001,10,96.1200001,162.899999,5,8.14499995,T,F,T,T,14,0,33,36
N255400,yes,Male,18,CAT 100,13,BS210,728.4,15,109.26,224.1,5,11.205,F,F,T,T,0,0,30,36
N271360,yes,Female,27,Play 100,8,S80,226.2,25,56.55,327.300001,5,16.36500005,F,F,F,F,0,0,0,0
N307050,yes,Female,20,CAT 200,0,BS110,2505.6,10,250.56,218.4,5,10.92,T,T,T,T,10,19,32,37
N303770,yes,Male,40,CAT 200,0,CAS30,947.4,10,94.74,107.699999,5,5.38499995,F,F,F,F,0,0,0,0
N270950,yes,Female,51,Play 100,1,BS210,212.4,25,53.1,336.6,5,16.83,F,F,F,F,0,0,0,0
N189110,yes,Female,22,CAT 200,1,ASAD90,1358.4,10,135.84,217.799999,5,10.88999995,F,F,F,F,0,0,0,0
N337520,yes,Male,24,CAT 100,0,S50,457.8,15,68.67,71.399999,5,3.56999995,F,F,F,F,0,0,0,0
N305250,yes,Female,36,CAT 200,10,BS110,954,10,95.4,485.1,5,24.255,F,F,F,F,0,0,0,0
N233390,yes,Female,19,CAT 100,0,BS110,622.200001,15,93.33000015,262.5,5,13.125,F,F,F,F,0,0,0,0
N388940,yes,Female,31,Play 300,2,ASAD90,279.6,25,69.9,633,2,12.66,T,T,T,F,11,21,28,0
N150700,yes,Female,30,CAT 200,0,S80,669,10,66.9,398.400001,5,19.92000005,F,F,F,F,0,0,0,0
N251540,yes,Male,35,CAT 200,8,BS110,799.8,10,79.98,144,5,7.2,F,F,F,F,0,0,0,0
N272050,yes,Male,21,Play 100,0,S80,184.2,25,46.05,369.599999,5,18.47999995,T,T,T,T,10,17,28,35
N235620,yes,Male,18,CAT 200,9,BS110,751.8,10,75.18,362.400001,5,18.12000005,F,F,F,F,0,0,0,0
N123250,yes,Male,27,CAT 200,8,S50,1743,10,174.3,279.9,5,13.995,T,T,F,T,9,18,0,42
N342440,yes,Female,37,CAT 100,0,WC95,471,15,70.65,180.600001,5,9.03000005,F,F,F,F,0,0,0,0
N408680,yes,Male,22,CAT 200,13,BS110,1150.799999,10,115.0799999,67.500001,5,3.37500005,T,T,T,T,10,17,33,37
N415490,yes,Female,33,Play 300,12,S50,286.2,25,71.55,685.8,2,13.716,T,T,T,T,9,18,33,43
N124760,yes,Female,27,CAT 200,0,S50,805.800001,10,80.5800001,440.100001,5,22.00500005,T,T,T,F,9,17,32,0
N247780,yes,Female,41,CAT 50,1,BS110,292.800001,15,43.92000015,42.6,5,2.13,F,F,F,F,0,0,0,0
N381880,yes,Female,36,Play 100,0,CAS60,89.400001,25,22.35000025,466.800001,5,23.34000005,T,T,F,T,11,19,0,38
N106360,yes,Male,31,CAT 100,0,S80,613.799999,15,92.06999985,27.300001,5,1.36500005,T,T,T,T,10,16,30,39
N108730,yes,Male,31,CAT 100,2,S80,467.399999,15,70.10999985,251.1,5,12.555,F,T,T,F,0,19,27,0
N124090,yes,Male,42,CAT 200,2,S80,1510.2,10,151.02,338.4,5,16.92,T,T,T,T,11,21,29,39
N245540,yes,Female,33,CAT 100,0,BS110,393.600001,15,59.04000015,210.3,5,10.515,T,T,F,T,9,21,0,39
N166390,yes,Female,17,CAT 100,0,S50,640.2,15,96.03,19.2,5,0.96,T,T,T,T,11,20,32,38
N146570,yes,Female,34,CAT 200,2,ASAD90,2563.2,10,256.32,144,5,7.2,F,T,T,T,0,19,29,44
N408960,yes,Male,31,CAT 200,14,SOP20,1428,10,142.8,879,5,43.95,T,T,T,T,12,17,27,37
N336680,yes,Female,22,CAT 100,1,WC95,628.2,15,94.23,162.9,5,8.145,F,F,F,F,0,0,0,0
N383660,yes,Female,23,Play 100,10,WC95,297,25,74.25,355.8,5,17.79,F,F,F,F,0,0,0,0
N379060,yes,Female,59,Play 100,10,ASAD90,224.399999,25,56.09999975,245.699999,5,12.28499995,F,T,F,T,0,22,0,41
N142760,yes,Male,29,CAT 200,5,S80,2653.2,10,265.32,38.1,5,1.905,T,T,T,T,10,20,29,37
N344050,yes,Female,18,CAT 100,1,WC95,580.800001,15,87.12000015,129,5,6.45,F,F,F,F,0,0,0,0
N378220,yes,Female,12,Play 100,1,ASAD90,148.2,25,37.05,576,5,28.8,F,F,T,T,0,0,32,37
N114690,yes,Female,28,CAT 200,7,ASAD90,1534.799999,10,153.4799999,74.7,5,3.735,T,T,T,T,5,19,29,43
N237060,yes,Female,19,CAT 200,2,S50,1035,10,103.5,502.2,5,25.11,F,T,F,T,0,16,0,39
N225080,yes,Male,43,Play 100,1,S50,197.399999,25,49.34999975,194.399999,5,9.71999995,F,T,F,F,0,19,0,0
N106650,yes,Female,69,CAT 100,10,ASAD90,586.799999,15,88.01999985,263.7,5,13.185,F,F,T,F,0,0,25,0
N179450,yes,Male,20,CAT 200,2,ASAD90,1167.600001,10,116.7600001,99.299999,5,4.96499995,F,F,F,F,0,0,0,0
N290160,yes,Male,35,CAT 100,0,S50,399.599999,15,59.93999985,355.199999,5,17.75999995,F,F,F,F,0,0,0,0
N128450,yes,Male,36,CAT 200,1,ASAD170,796.8,10,79.68,606.899999,5,30.34499995,T,T,T,T,9,21,28,38
N241980,yes,Female,44,Play 300,0,S50,577.799999,25,144.4499998,501.900001,2,10.03800002,F,F,F,F,0,0,0,0
N321700,yes,Male,24,CAT 200,2,S50,651,10,65.1,399.6,5,19.98,F,F,F,F,0,0,0,0
N151760,yes,Male,47,CAT 200,0,S50,1042.8,10,104.28,263.099999,5,13.15499995,T,T,T,T,11,22,30,40
N238470,yes,Female,39,CAT 50,0,S50,369,15,55.35,47.4,5,2.37,F,F,F,F,0,0,0,0
N230030,yes,Female,19,Play 100,1,S50,126.6,25,31.65,211.799999,5,10.58999995,T,T,T,F,10,20,29,0
N100100,yes,Male,48,CAT 50,0,SOP20,65.4,15,9.81,29.4,5,1.47,T,T,F,T,7,23,0,41
N328780,yes,Female,12,CAT 50,6,BS110,252.6,15,37.89,66.9,5,3.345,F,T,F,F,0,19,0,0
N265510,yes,Male,21,Play 100,1,BS210,211.800001,25,52.95000025,367.199999,5,18.35999995,T,F,T,T,11,0,29,45
N411340,yes,Male,42,CAT 50,14,SOP10,186.6,15,27.99,121.200001,5,6.06000005,F,F,F,F,0,0,0,0
N374100,yes,Female,21,CAT 50,7,CAS30,225,15,33.75,43.8,5,2.19,F,F,F,F,0,0,0,0
N205030,yes,Female,16,Play 100,11,ASAD90,283.2,25,70.8,273.6,5,13.68,T,T,T,T,10,22,28,40
N398030,yes,Male,45,CAT 100,15,SOP10,503.4,15,75.51,391.799999,5,19.58999995,F,F,F,F,0,0,0,0
N148140,yes,Female,28,CAT 200,0,ASAD90,1405.8,10,140.58,284.7,5,14.235,T,T,T,T,8,17,30,38
N190980,yes,Female,13,CAT 200,0,S50,783,10,78.3,279.6,5,13.98,T,T,T,T,11,17,33,42
N361880,yes,Female,19,CAT 200,7,WC95,1251.599999,10,125.1599999,0,5,0,T,T,T,T,10,21,29,43
N233580,yes,Male,16,CAT 100,2,S50,367.199999,15,55.07999985,0,5,0,F,F,F,F,0,0,0,0
N203300,yes,Male,15,CAT 200,2,ASAD90,1096.799999,10,109.6799999,584.7,5,29.235,T,T,T,T,9,20,26,45
N163490,yes,Male,29,Play 300,11,ASAD90,606.6,25,151.65,510.300001,2,10.20600002,T,T,T,F,12,22,32,0
N134410,yes,Female,30,CAT 200,2,ASAD90,2404.200001,10,240.4200001,702,5,35.1,F,F,F,F,0,0,0,0
N207400,yes,Male,17,Play 300,2,S50,276.6,25,69.15,550.5,2,11.01,T,T,T,T,9,21,26,39
N188340,yes,Male,21,CAT 200,0,ASAD170,2132.399999,10,213.2399999,675,5,33.75,F,T,T,T,0,21,31,40
N362080,yes,Male,24,CAT 200,2,S50,1854.6,10,185.46,188.699999,5,9.43499995,F,F,F,T,0,0,0,38
N147750,yes,Female,44,CAT 200,0,ASAD90,1727.400001,10,172.7400001,370.8,5,18.54,T,T,T,T,10,23,32,43
N347980,yes,Female,15,CAT 100,2,BS110,544.200001,15,81.63000015,31.200001,5,1.56000005,T,T,F,T,12,20,0,38
N235310,yes,Male,29,CAT 100,1,S50,444,15,66.6,328.800001,5,16.44000005,F,F,F,F,0,0,0,0
N137270,yes,Female,33,CAT 200,1,ASAD170,1030.2,10,103.02,298.5,5,14.925,F,F,T,T,0,0,26,38
N394620,yes,Female,59,Play 300,0,WC95,353.4,25,88.35,424.5,2,8.49,F,F,F,F,0,0,0,0
N124280,yes,Male,32,CAT 200,1,S50,1250.400002,10,125.0400002,398.400002,5,19.9200001,F,F,F,F,0,0,0,0
N179300,yes,Female,23,CAT 200,0,ASAD170,1243.2,10,124.32,237,5,11.85,F,T,T,F,0,14,30,0
N202420,yes,Female,22,CAT 200,2,ASAD170,936.600001,10,93.6600001,213.600001,5,10.68000005,F,T,T,T,0,21,31,41
N400950,yes,Male,24,CAT 100,12,BS110,427.8,15,64.17,224.4,5,11.22,F,F,F,F,0,0,0,0
N110170,yes,Male,28,CAT 100,2,ASAD170,548.4,15,82.26,366.6,5,18.33,F,F,F,F,0,0,0,0
N363950,yes,Male,14,CAT 200,6,S50,1365.600001,10,136.5600001,503.7,5,25.185,F,F,F,F,0,0,0,0
N326600,yes,Male,16,CAT 200,2,S50,1729.2,10,172.92,376.2,5,18.81,F,F,F,F,0,0,0,0
N133940,yes,Female,26,CAT 200,2,S80,1280.4,10,128.04,334.5,5,16.725,T,T,T,F,9,22,24,0
N131840,yes,Female,33,CAT 200,5,S80,1071.600001,10,107.1600001,156,5,7.8,T,T,T,T,8,22,30,41
N247990,yes,Female,25,Play 100,2,BS110,0,25,0,57,5,2.85,T,T,F,T,9,20,0,39
N281570,yes,Female,38,CAT 100,0,BS110,823.2,15,123.48,27.3,5,1.365,T,T,T,T,8,20,31,36
N173540,yes,Male,19,CAT 200,1,ASAD170,1663.8,10,166.38,152.4,5,7.62,F,F,F,F,0,0,0,0
N193930,yes,Female,18,CAT 200,0,S50,1041,10,104.1,465.600001,5,23.28000005,T,F,T,T,13,0,28,37
N266450,yes,Female,31,Play 100,3,BS210,86.400002,25,21.6000005,483.300001,5,24.16500005,F,F,F,F,0,0,0,0
N154450,yes,Male,27,CAT 200,2,S50,941.399999,10,94.1399999,433.799999,5,21.68999995,T,T,F,F,10,18,0,0
N257680,yes,Male,40,CAT 100,8,BS210,849,15,127.35,114.9,5,5.745,T,T,F,T,10,21,0,41
N304830,yes,Female,32,CAT 200,5,BS110,1608,10,160.8,173.7,5,8.685,F,T,T,F,0,21,24,0
N307910,yes,Male,33,CAT 200,2,CAS30,891.6,10,89.16,206.1,5,10.305,F,F,F,F,0,0,0,0
N395610,yes,Male,12,Play 300,2,CAS60,535.800001,25,133.9500003,821.400001,2,16.42800002,F,T,F,T,0,21,0,36
N257890,yes,Male,40,CAT 100,1,BS210,874.800001,15,131.2200002,28.500001,5,1.42500005,F,F,T,F,0,0,26,0
N264500,yes,Male,16,Play 100,1,S80,90,25,22.5,300.600001,5,15.03000005,F,T,F,F,0,19,0,0
N194000,yes,Female,23,CAT 200,1,ASAD90,946.799999,10,94.6799999,645,5,32.25,T,T,T,F,8,22,33,0
N365230,yes,Female,28,CAT 200,1,WC95,911.4,10,91.14,433.5,5,21.675,F,T,F,T,0,22,0,36
N248010,yes,Female,21,Play 100,2,BS110,0,25,0,355.5,5,17.775,T,T,T,F,8,24,31,0
N181640,yes,Female,14,CAT 200,1,S50,1243.8,10,124.38,152.4,5,7.62,T,T,T,T,11,22,33,43
N112780,yes,Female,26,CAT 200,0,ASAD170,2485.200001,10,248.5200001,110.399999,5,5.51999995,T,T,T,T,9,20,27,41
N232670,yes,Female,42,Play 100,1,S50,111.6,25,27.9,39,5,1.95,F,F,F,F,0,0,0,0
N221730,yes,Female,33,Play 100,0,S50,81.600001,25,20.40000025,40.8,5,2.04,F,F,F,F,0,0,0,0
N189470,yes,Female,16,CAT 200,1,ASAD170,1234.799999,10,123.4799999,477.3,5,23.865,T,T,F,T,8,19,0,36
N387530,yes,Female,22,Play 300,2,WC95,488.400001,25,122.1000003,480.900002,2,9.61800004,F,F,F,F,0,0,0,0
N142710,yes,Male,37,CAT 200,2,ASAD170,741.6,10,74.16,388.2,5,19.41,F,T,T,T,0,22,28,39
N200640,yes,Male,23,CAT 200,8,ASAD90,2010,10,201,221.1,5,11.055,F,F,F,F,0,0,0,0
N250230,yes,Male,42,CAT 100,2,BS110,686.4,15,102.96,0,5,0,F,F,F,T,0,0,0,38
N203700,yes,Female,22,CAT 200,2,ASAD170,902.4,10,90.24,214.200001,5,10.71000005,F,F,F,F,0,0,0,0
N397930,yes,Male,44,CAT 100,14,BS110,692.4,15,103.86,245.699999,5,12.28499995,T,T,T,T,7,19,29,38
N196360,yes,Male,24,CAT 200,2,ASAD90,1136.4,10,113.64,279.899999,5,13.99499995,F,F,F,F,0,0,0,0
N139710,yes,Female,49,CAT 200,7,S50,1401,10,140.1,0,5,0,F,T,T,F,0,18,30,0
N267690,yes,Female,54,Play 100,1,S80,39,25,9.75,699.900001,5,34.99500005,F,F,F,F,0,0,0,0
N312680,yes,Male,44,CAT 200,2,CAS30,627,10,62.7,426,5,21.3,F,F,F,F,0,0,0,0
N182910,yes,Female,22,CAT 200,1,ASAD170,1071.600001,10,107.1600001,174.3,5,8.715,T,T,F,T,9,23,0,44
N220270,yes,Male,25,Play 100,5,BS110,108.600001,25,27.15000025,235.8,5,11.79,F,F,F,F,0,0,0,0
N330870,yes,Female,24,CAT 50,7,WC95,168.599999,15,25.28999985,12,5,0.6,F,F,F,F,0,0,0,0
N123990,yes,Male,34,CAT 200,1,ASAD170,1423.800001,10,142.3800001,394.800001,5,19.74000005,T,F,T,T,11,0,29,37
N173190,yes,Male,18,CAT 200,1,S50,990.6,10,99.06,427.5,5,21.375,T,F,T,T,11,0,33,40
N122110,yes,Male,27,CAT 200,0,ASAD90,1222.8,10,122.28,213.600001,5,10.68000005,T,T,T,T,13,20,30,34
N415330,yes,Male,15,Play 100,12,S50,279.6,25,69.9,370.200001,5,18.51000005,T,T,F,T,11,19,0,36
N334610,yes,Male,36,CAT 50,11,S50,274.799999,15,41.21999985,87.599999,5,4.37999995,F,F,F,F,0,0,0,0
N174290,yes,Female,17,CAT 200,1,S50,937.199999,10,93.7199999,138.599999,5,6.92999995,T,T,T,T,9,18,35,38
N382190,yes,Female,35,Play 100,0,WC95,38.4,25,9.6,428.699999,5,21.43499995,F,F,F,T,0,0,0,42
N183050,yes,Male,21,CAT 200,7,ASAD90,540.599999,10,54.0599999,442.5,5,22.125,T,F,F,F,5,0,0,0
N330430,yes,Female,43,CAT 50,1,WC95,154.199999,15,23.12999985,138.599999,5,6.92999995,T,F,T,T,9,0,32,39
N222570,yes,Female,33,Play 100,2,S50,93.6,25,23.4,365.7,5,18.285,F,F,F,F,0,0,0,0
N154910,yes,Female,47,CAT 200,10,ASAD90,1477.2,10,147.72,162.3,5,8.115,T,T,F,T,14,26,0,42
N344190,yes,Male,13,CAT 100,0,S50,369,15,55.35,98.7,5,4.935,F,T,F,T,0,21,0,43
N318210,yes,Female,13,CAT 200,1,CAS30,814.799999,10,81.4799999,334.799999,5,16.73999995,F,F,F,F,0,0,0,0
N246820,yes,Female,23,CAT 200,2,BS110,1430.399999,10,143.0399999,546.600001,5,27.33000005,F,F,F,F,0,0,0,0
N240490,yes,Female,14,Play 100,4,BS110,45.600001,25,11.40000025,224.7,5,11.235,T,F,T,T,10,0,28,37
N302880,yes,Male,20,CAT 100,6,S50,432,15,64.8,160.499999,5,8.02499995,T,T,F,T,10,17,0,39
N381180,yes,Female,47,Play 100,2,WC95,148.2,25,37.05,305.399999,5,15.26999995,T,F,F,F,12,0,0,0
N316680,yes,Female,26,CAT 200,2,WC95,886.800001,10,88.6800001,238.500001,5,11.92500005,F,F,F,F,0,0,0,0
N390900,yes,Male,15,Play 300,7,S80,320.4,25,80.1,569.1,2,11.382,T,F,T,F,9,0,31,0
N159700,yes,Male,49,Play 300,2,S50,610.199999,25,152.5499998,533.400001,2,10.66800002,T,F,F,F,10,0,0,0
N124700,yes,Female,26,CAT 200,1,ASAD90,1042.2,10,104.22,445.8,5,22.29,F,F,F,F,0,0,0,0
N303860,yes,Male,14,CAT 200,1,CAS30,1690.8,10,169.08,494.1,5,24.705,F,F,F,F,0,0,0,0
N133740,yes,Female,29,CAT 200,0,S50,1574.400001,10,157.4400001,232.200001,5,11.61000005,T,F,T,T,9,0,25,40
N381200,yes,Male,13,Play 100,0,S80,236.4,25,59.1,373.2,5,18.66,F,T,T,T,0,20,29,40
N285580,yes,Male,26,CAT 100,2,S50,482.4,15,72.36,85.500002,5,4.2750001,T,F,T,T,11,0,29,43
N309140,yes,Male,36,CAT 200,0,BS110,1035,10,103.5,224.699999,5,11.23499995,F,F,F,F,0,0,0,0
N229550,yes,Female,46,Play 100,2,BS110,102.600001,25,25.65000025,90,5,4.5,F,F,F,F,0,0,0,0
N280600,yes,Female,26,Play 300,2,BS210,332.4,25,83.1,552,2,11.04,F,F,F,F,0,0,0,0
N168280,yes,Female,12,CAT 100,1,ASAD90,579.6,15,86.94,119.4,5,5.97,T,T,T,T,10,16,31,35
N210980,yes,Male,19,Play 300,0,S50,624.6,25,156.15,624.6,2,12.492,T,T,T,T,13,22,31,39
N349410,yes,Female,58,CAT 100,1,WC95,509.400001,15,76.41000015,214.2,5,10.71,F,F,F,F,0,0,0,0
N145470,yes,Female,27,CAT 200,1,ASAD170,945.599999,10,94.5599999,634.2,5,31.71,T,T,T,T,8,19,32,40
N170600,yes,Female,12,CAT 100,2,ASAD90,645.6,15,96.84,99.3,5,4.965,T,T,F,T,8,21,0,37
N250770,yes,Male,40,CAT 200,2,BS110,1521,10,152.1,126.9,5,6.345,F,F,F,F,0,0,0,0
N162100,yes,Male,31,Play 300,0,S50,346.200001,25,86.55000025,698.7,2,13.974,T,T,T,T,8,18,27,43
N369260,yes,Female,25,CAT 200,7,WC95,1201.800001,10,120.1800001,145.199999,5,7.25999995,F,T,F,F,0,23,0,0
N188110,yes,Female,23,CAT 200,7,ASAD90,845.4,10,84.54,61.800001,5,3.09000005,F,T,F,T,0,17,0,40
N211970,yes,Male,21,CAT 50,0,CAS30,107.4,15,16.11,23.699999,5,1.18499995,T,F,T,T,9,0,32,38
N252720,yes,Male,36,Play 100,2,BS110,63,25,15.75,306.900001,5,15.34500005,F,F,F,F,0,0,0,0
N201200,yes,Male,19,CAT 200,1,ASAD170,1074.600001,10,107.4600001,365.399999,5,18.26999995,F,F,F,F,0,0,0,0
N261590,yes,Male,16,Play 100,10,S80,193.8,25,48.45,268.500001,5,13.42500005,F,T,F,T,0,16,0,39
N208510,yes,Female,23,Play 300,2,S50,497.4,25,124.35,897,2,17.94,T,F,F,F,10,0,0,0
N305290,yes,Male,37,CAT 200,0,S50,2418,10,241.8,76.799999,5,3.83999995,F,F,F,F,0,0,0,0
