customer_id,data_known,gender,age,tariff,dropped_calls,handset,peak_mins,peak_rate,bill_peak,offpeak_mins,offpeak_rate,bill_offpeak,gadget_A,gadget_B,gadget_C,gadget_D,gadget_A_revenues,gadget_B_revenues,gadget_C_revenues,gadget_D_revenues,churn,retention
K241300,yes,Male,45,Play 100,1,BS110,143,25,36,157,5,8,F,F,F,F,0,0,0,0,Churned,F
K241310,yes,Female,36,Play 100,1,BS110,47,25,12,160,5,8,F,F,F,F,0,0,0,0,Churned,F
K241320,yes,Female,24,Play 100,2,S50,158,25,39,211,5,11,F,T,F,T,0,17,0,43,Churned,F
K241330,yes,Male,33,Play 100,1,BS110,73,25,18,456,5,23,F,F,F,F,0,0,0,0,Churned,F
K241340,yes,Male,47,Play 100,0,S50,114,25,29,297,5,15,T,T,T,F,11,19,30,0,Churned,F
K241350,yes,Male,50,Play 100,0,BS110,83,25,21,129,5,6,T,F,F,F,7,0,0,0,Churned,F
K241360,yes,Male,15,Play 100,9,S50,323,25,81,333,5,17,F,T,T,F,0,19,31,0,Churned,F
K241370,yes,Male,24,Play 100,2,BS110,51,25,13,337,5,17,F,F,F,F,0,0,0,0,Churned,F
K241380,yes,Female,16,Play 100,10,BS110,95,25,24,162,5,8,T,T,F,T,13,20,0,41,Churned,F
K241390,yes,Female,17,Play 100,4,BS110,263,25,66,319,5,16,T,F,F,F,12,0,0,0,Churned,F
K241400,yes,Male,27,Play 100,2,S50,205,25,51,470,5,23,F,F,T,F,0,0,35,0,Active,T
K241410,yes,Male,34,Play 100,10,S50,129,25,32,340,5,17,F,F,T,F,0,0,34,0,Churned,F
K241420,yes,Female,40,Play 100,0,BS110,118,25,29,511,5,26,F,F,F,F,0,0,0,0,Churned,F
K241430,yes,Female,20,Play 100,0,BS110,98,25,25,90,5,4,F,F,F,F,0,0,0,0,Churned,F
K241440,yes,Female,34,Play 100,0,S50,272,25,68,401,5,20,F,F,F,F,0,0,0,0,Churned,F
K241450,yes,Female,23,Play 100,0,BS110,110,25,27,332,5,17,F,F,F,F,0,0,0,0,Churned,F
K241460,yes,Male,28,Play 100,5,S50,245,25,61,286,5,14,F,F,F,F,0,0,0,0,Churned,F
K241470,yes,Male,19,Play 100,2,S50,77,25,19,65,5,3,F,T,F,F,0,17,0,0,Churned,F
K241480,yes,Male,50,Play 100,1,S50,232,25,58,254,5,13,F,T,F,T,0,21,0,45,Churned,F
K241490,yes,Female,16,Play 100,2,S50,172,25,43,220,5,11,F,F,F,F,0,0,0,0,Churned,F
K241500,yes,Male,27,Play 100,2,BS110,62,25,16,447,5,22,T,T,F,T,12,15,0,39,Churned,F
K241510,yes,Female,30,Play 100,1,S50,203,25,51,208,5,10,F,F,F,F,0,0,0,0,Churned,F
K241520,yes,Female,15,Play 100,2,BS110,116,25,29,238,5,12,F,F,T,F,0,0,32,0,Churned,F
K241530,yes,Female,17,Play 100,0,BS110,115,25,29,397,5,20,T,F,T,T,9,0,26,38,Churned,F
K241540,yes,Male,32,Play 100,0,BS110,97,25,24,421,5,21,F,T,T,F,0,15,29,0,Churned,F
K241550,yes,Female,23,Play 100,1,BS110,130,25,32,232,5,12,F,F,F,F,0,0,0,0,Churned,F
K241560,yes,Female,22,Play 100,2,BS110,293,25,73,335,5,17,F,T,F,F,0,25,0,0,Churned,F
K241570,yes,Female,43,Play 100,1,S50,84,25,21,231,5,12,F,F,F,F,0,0,0,0,Churned,F
K241580,yes,Male,41,Play 100,0,BS110,172,25,43,467,5,23,F,F,F,F,0,0,0,0,Churned,F
K241590,yes,Male,29,Play 100,1,BS110,181,25,45,250,5,12,F,F,F,F,0,0,0,0,Churned,F
K241600,yes,Male,29,Play 100,0,S50,106,25,27,281,5,14,F,F,F,F,0,0,0,0,Churned,F
K241610,yes,Male,41,Play 100,3,S50,85,25,21,77,5,4,T,F,T,F,10,0,29,0,Churned,F
K241620,yes,Male,40,Play 100,9,S50,79,25,20,39,5,2,F,F,F,F,0,0,0,0,Churned,F
K241630,yes,Male,25,Play 100,2,S50,53,25,13,404,5,20,T,T,F,F,11,21,0,0,Churned,F
K241640,yes,Female,54,Play 100,0,S50,192,25,48,271,5,14,F,F,F,F,0,0,0,0,Churned,F
K241650,yes,Female,41,Play 100,2,BS110,41,25,10,237,5,12,F,F,F,F,0,0,0,0,Churned,F
K241660,yes,Male,59,Play 100,0,S50,97,25,24,505,5,25,F,F,F,F,0,0,0,0,Churned,F
K241670,yes,Female,35,Play 100,8,S50,69,25,17,108,5,5,F,F,F,F,0,0,0,0,Churned,F
K241680,yes,Female,16,Play 100,3,BS110,129,25,32,222,5,11,F,F,F,F,0,0,0,0,Churned,F
K241690,yes,Female,23,Play 100,1,BS110,295,25,74,191,5,10,F,F,F,F,0,0,0,0,Churned,F
K241700,yes,Female,20,Play 100,0,BS110,144,25,36,348,5,17,F,F,F,F,0,0,0,0,Churned,F
K241710,yes,Male,20,Play 100,2,S50,136,25,34,417,5,21,F,F,F,F,0,0,0,0,Churned,F
K241720,yes,Male,27,Play 100,2,S50,92,25,23,364,5,18,F,F,F,F,0,0,0,0,Churned,F
K241730,yes,Male,35,Play 100,0,S50,149,25,37,99,5,5,F,F,F,F,0,0,0,0,Churned,F
K241740,yes,Female,13,Play 100,2,BS110,277,25,69,203,5,10,F,F,F,T,0,0,0,40,Churned,F
K241750,yes,Male,15,Play 100,0,BS110,50,25,13,213,5,11,F,F,F,T,0,0,0,41,Churned,F
K241760,yes,Male,49,Play 100,0,BS110,99,25,25,274,5,14,F,F,F,F,0,0,0,0,Churned,F
K241770,yes,Male,41,Play 100,10,BS110,99,25,25,205,5,10,F,F,F,F,0,0,0,0,Churned,F
K241780,yes,Female,71,Play 100,0,S50,131,25,33,181,5,9,F,F,F,F,0,0,0,0,Churned,F
K241790,yes,Male,16,Play 100,0,BS110,142,25,35,199,5,10,F,F,F,F,0,0,0,0,Churned,F
K241800,yes,Female,50,Play 100,0,S50,232,25,58,341,5,17,F,T,T,T,0,21,23,40,Churned,F
K241810,yes,Male,17,Play 100,1,S50,185,25,46,200,5,10,F,F,F,F,0,0,0,0,Churned,F
K241820,yes,Female,35,Play 100,1,S50,191,25,48,417,5,21,F,F,F,F,0,0,0,0,Churned,F
K241830,yes,Male,42,Play 100,11,S50,217,25,54,405,5,20,F,T,T,F,0,23,30,0,Churned,F
K241840,yes,Male,34,Play 100,10,S50,188,25,47,481,5,24,F,F,F,F,0,0,0,0,Churned,F
K241850,yes,Female,13,Play 100,0,BS110,148,25,37,62,5,3,F,F,F,T,0,0,0,38,Churned,F
K241860,yes,Female,20,Play 100,0,BS110,329,25,82,212,5,11,F,F,F,T,0,0,0,38,Churned,F
K241870,yes,Male,31,Play 100,0,BS110,241,25,60,244,5,12,F,F,F,F,0,0,0,0,Churned,F
K241880,yes,Female,51,Play 100,2,BS110,116,25,29,378,5,19,F,F,F,F,0,0,0,0,Churned,F
K241890,yes,Male,32,Play 300,1,BS110,304,25,76,424,2,8,F,F,F,F,0,0,0,0,Churned,F
K241900,yes,Male,35,Play 300,10,S50,377,25,94,368,2,7,F,F,T,F,0,0,29,0,Churned,F
K241910,yes,Male,16,Play 300,9,BS110,304,25,76,605,2,12,F,F,F,F,0,0,0,0,Churned,F
K241920,yes,Female,28,Play 300,2,BS110,184,25,46,707,2,14,F,F,F,F,0,0,0,0,Churned,F
K241930,yes,Female,20,Play 300,1,S50,580,25,145,549,2,11,T,T,T,F,8,19,30,0,Churned,F
K241940,yes,Male,70,Play 300,0,S50,392,25,98,303,2,6,T,T,T,T,15,20,27,42,Churned,F
K241950,yes,Female,47,Play 300,2,BS110,454,25,113,741,2,15,F,T,T,T,0,19,29,45,Churned,F
K241960,yes,Female,23,Play 300,2,S50,282,25,71,460,2,9,F,F,T,F,0,0,30,0,Churned,F
K241970,yes,Female,60,Play 300,0,S50,469,25,117,697,2,14,F,F,F,F,0,0,0,0,Churned,F
K241980,yes,Female,44,Play 300,0,S50,578,25,144,502,2,10,F,F,F,F,0,0,0,0,Churned,F
K241990,yes,Female,64,Play 300,2,S50,602,25,150,563,2,11,F,F,F,F,0,0,0,0,Churned,F
K242000,yes,Male,22,Play 300,2,BS110,626,25,156,612,2,12,F,F,F,F,0,0,0,0,Churned,F
K242010,yes,Female,47,Play 300,1,BS110,449,25,112,881,2,18,T,F,F,F,9,0,0,0,Churned,F
K242020,yes,Male,29,Play 300,2,BS110,367,25,92,532,2,11,T,T,F,T,12,22,0,41,Churned,F
K242030,yes,Male,57,Play 300,0,BS110,36,25,9,708,2,14,F,F,F,F,0,0,0,0,Churned,F
K242040,yes,Female,23,Play 300,1,S50,485,25,121,731,2,15,F,F,F,F,0,0,0,0,Churned,F
K242050,yes,Female,52,Play 300,1,BS110,266,25,67,614,2,12,T,F,T,F,12,0,29,0,Churned,F
K242060,yes,Female,14,Play 300,1,S50,244,25,61,634,2,13,F,F,F,F,0,0,0,0,Churned,F
K242070,yes,Male,45,Play 300,0,S50,455,25,114,456,2,9,F,F,F,F,0,0,0,0,Churned,F
K242080,yes,Female,23,Play 300,2,BS110,415,25,104,364,2,7,F,T,F,T,0,18,0,40,Churned,F
K242090,yes,Male,26,Play 300,0,S50,260,25,65,471,2,9,T,F,F,F,10,0,0,0,Churned,F
K242100,yes,Male,15,Play 300,11,S50,384,25,96,463,2,9,T,F,T,T,8,0,29,41,Churned,F
K242110,yes,Male,18,Play 300,2,S50,170,25,43,476,2,10,T,F,F,F,9,0,0,0,Churned,F
K242120,yes,Female,62,Play 300,0,S50,333,25,83,364,2,7,T,T,F,T,10,20,0,39,Churned,F
K242130,yes,Female,24,Play 300,0,BS110,117,25,29,730,2,15,F,F,F,F,0,0,0,0,Churned,F
K242140,yes,Male,27,Play 300,1,S50,317,25,79,391,2,8,F,F,F,F,0,0,0,0,Churned,F
K242150,yes,Male,19,Play 300,0,S50,458,25,115,582,2,12,F,F,F,F,0,0,0,0,Churned,F
K242160,yes,Female,42,Play 300,8,S50,318,25,80,460,2,9,F,F,F,F,0,0,0,0,Churned,F
K242170,yes,Female,17,Play 300,2,S50,188,25,47,541,2,11,F,F,F,F,0,0,0,0,Churned,F
K242180,yes,Female,27,Play 300,0,S50,416,25,104,795,2,16,T,T,F,F,13,21,0,0,Churned,F
K242190,yes,Male,27,Play 300,1,S50,586,25,146,486,2,10,T,T,F,T,10,17,0,38,Churned,F
K242200,yes,Female,30,Play 300,1,S50,286,25,71,709,2,14,F,F,F,F,0,0,0,0,Active,T
K242210,yes,Female,34,Play 300,3,S50,356,25,89,316,2,6,F,F,F,F,0,0,0,0,Churned,F
K242220,yes,Female,32,Play 300,0,S50,215,25,54,533,2,11,T,T,F,F,8,22,0,0,Churned,F
K242230,yes,Male,26,Play 300,2,BS110,519,25,130,522,2,10,F,F,F,F,0,0,0,0,Churned,F
K242240,yes,Male,34,Play 300,2,BS110,255,25,64,386,2,8,F,F,F,F,0,0,0,0,Churned,F
K242250,yes,Female,14,Play 300,2,S50,617,25,154,617,2,12,F,F,F,F,0,0,0,0,Churned,F
K242260,yes,Male,19,Play 300,2,BS110,353,25,88,768,2,15,F,F,F,F,0,0,0,0,Churned,F
K242270,yes,Male,17,Play 300,1,S50,461,25,115,444,2,9,F,F,F,F,0,0,0,0,Active,T
K242280,yes,Female,12,Play 300,1,S50,511,25,128,631,2,13,F,F,F,F,0,0,0,0,Churned,F
K242290,yes,Female,54,Play 300,0,BS110,487,25,122,523,2,10,F,F,F,F,0,0,0,0,Churned,F
K242300,yes,Male,23,Play 300,1,BS110,439,25,110,464,2,9,F,F,F,F,0,0,0,0,Churned,F
K242310,yes,Female,46,Play 300,9,S50,575,25,144,540,2,11,F,F,F,F,0,0,0,0,Churned,F
K242320,yes,Male,40,Play 300,9,S50,398,25,99,579,2,12,F,F,F,F,0,0,0,0,Churned,F
K242330,yes,Female,42,Play 300,2,S50,426,25,107,438,2,9,T,F,T,F,10,0,30,0,Churned,F
K242340,yes,Male,45,Play 300,11,S50,419,25,105,407,2,8,F,F,F,F,0,0,0,0,Churned,F
K242350,yes,Male,24,Play 300,1,S50,81,25,20,750,2,15,F,T,T,T,0,18,30,36,Churned,F
K242360,yes,Male,17,Play 300,10,BS110,152,25,38,662,2,13,F,F,F,F,0,0,0,0,Churned,F
K242370,yes,Male,21,Play 300,0,BS110,192,25,48,713,2,14,T,T,T,F,6,19,27,0,Churned,F
K242380,yes,Female,34,Play 300,0,S50,550,25,137,588,2,12,F,F,F,F,0,0,0,0,Churned,F
K242390,yes,Male,35,Play 300,2,BS110,364,25,91,725,2,15,T,T,F,T,13,18,0,38,Churned,F
K242400,yes,Female,12,Play 300,1,S50,428,25,107,536,2,11,T,F,F,F,4,0,0,0,Churned,F
K242410,yes,Male,23,Play 300,1,BS110,360,25,90,539,2,11,F,F,F,F,0,0,0,0,Churned,F
K242420,yes,Female,13,Play 300,6,S50,368,25,92,648,2,13,F,F,F,F,0,0,0,0,Churned,F
K242430,yes,Female,31,Play 300,0,S50,394,25,99,307,2,6,F,F,F,F,0,0,0,0,Churned,F
K242440,yes,Female,42,Play 300,2,BS110,462,25,116,484,2,10,F,F,F,F,0,0,0,0,Churned,F
K242450,yes,Male,23,Play 300,3,BS110,545,25,136,691,2,14,F,F,F,F,0,0,0,0,Churned,F
K242460,yes,Female,12,Play 300,8,S50,407,25,102,514,2,10,F,F,F,F,0,0,0,0,Churned,F
K242470,yes,Female,29,Play 300,1,S50,275,25,69,567,2,11,F,F,F,F,0,0,0,0,Churned,F
K242480,yes,Male,18,Play 300,2,S50,416,25,104,540,2,11,T,F,F,F,10,0,0,0,Churned,F
K242490,yes,Male,30,Play 300,0,S50,262,25,65,480,2,10,F,F,F,F,0,0,0,0,Churned,F
K242500,yes,Male,12,Play 300,2,BS110,554,25,139,671,2,13,F,F,F,F,0,0,0,0,Churned,F
K242510,yes,Female,51,Play 300,10,S50,352,25,88,583,2,12,F,F,F,F,0,0,0,0,Churned,F
K242520,yes,Female,31,Play 300,0,S50,247,25,62,498,2,10,F,F,F,F,0,0,0,0,Churned,F
K242530,yes,Female,27,Play 300,0,S50,513,25,128,500,2,10,F,F,F,F,0,0,0,0,Churned,F
K242540,yes,Male,20,Play 300,0,BS110,341,25,85,481,2,10,F,T,F,F,0,19,0,0,Churned,F
K242550,yes,Male,55,Play 300,2,S50,262,25,66,471,2,9,F,F,F,F,0,0,0,0,Churned,F
K242560,yes,Male,32,Play 300,1,S50,395,25,99,502,2,10,F,F,F,T,0,0,0,44,Churned,F
K242570,yes,Female,12,Play 300,1,S50,276,25,69,503,2,10,F,F,F,F,0,0,0,0,Churned,F
K242580,yes,Male,27,Play 300,2,S50,178,25,45,567,2,11,F,F,F,F,0,0,0,0,Active,T
K242590,yes,Male,42,Play 300,0,BS110,296,25,74,632,2,13,F,F,F,F,0,0,0,0,Churned,F
K242600,yes,Male,16,Play 300,1,S50,554,25,138,579,2,12,F,T,F,F,0,21,0,0,Active,T
K242610,yes,Male,21,Play 300,2,S50,145,25,36,595,2,12,F,F,F,F,0,0,0,0,Churned,F
K242620,yes,Male,40,Play 300,1,BS110,182,25,45,591,2,12,F,F,F,F,0,0,0,0,Churned,F
K242630,yes,Female,41,Play 300,3,S50,406,25,101,575,2,12,F,F,F,F,0,0,0,0,Churned,F
K242640,yes,Female,12,Play 300,1,BS110,379,25,95,376,2,8,T,T,T,T,14,20,29,40,Churned,F
K242650,yes,Female,48,Play 300,1,BS110,341,25,85,453,2,9,F,F,F,F,0,0,0,0,Churned,F
K242660,yes,Female,55,Play 300,2,BS110,136,25,34,609,2,12,T,T,F,T,3,21,0,39,Churned,F
K242670,yes,Female,18,Play 300,2,BS110,599,25,150,596,2,12,F,T,T,F,0,19,28,0,Churned,F
K242680,yes,Male,54,Play 300,0,BS110,401,25,100,509,2,10,T,F,F,F,10,0,0,0,Churned,F
K242690,yes,Male,81,Play 300,0,S50,218,25,54,655,2,13,F,F,F,F,0,0,0,0,Churned,F
K242700,yes,Female,27,Play 300,0,BS110,331,25,83,636,2,13,F,F,F,F,0,0,0,0,Active,T
K242710,yes,Male,30,Play 300,0,S50,340,25,85,457,2,9,F,F,F,F,0,0,0,0,Churned,F
K242720,yes,Male,21,Play 300,10,BS110,191,25,48,600,2,12,F,T,F,F,0,18,0,0,Churned,F
K242730,yes,Female,15,Play 300,7,BS110,520,25,130,627,2,13,T,F,T,T,10,0,32,39,Churned,F
K242740,yes,Male,12,Play 300,1,BS110,434,25,108,389,2,8,F,F,F,F,0,0,0,0,Churned,F
K242750,yes,Male,41,Play 300,0,BS110,424,25,106,391,2,8,F,F,F,F,0,0,0,0,Churned,F
K242760,yes,Male,29,Play 300,2,S50,362,25,90,483,2,10,F,T,T,F,0,22,34,0,Churned,F
K242770,yes,Female,43,Play 300,7,BS110,323,25,81,536,2,11,F,T,T,T,0,19,30,37,Churned,F
K242780,yes,Male,38,Play 300,0,BS110,317,25,79,471,2,9,F,F,F,F,0,0,0,0,Churned,F
K242790,yes,Male,30,Play 300,2,BS110,478,25,120,559,2,11,F,F,F,F,0,0,0,0,Churned,F
K242800,yes,Female,49,Play 300,0,BS110,661,25,165,670,2,13,F,F,F,F,0,0,0,0,Churned,F
K242810,yes,Male,16,Play 300,5,BS110,389,25,97,360,2,7,F,F,F,F,0,0,0,0,Churned,F
K242820,yes,Male,23,Play 300,0,BS110,267,25,67,482,2,10,F,F,F,F,0,0,0,0,Churned,F
K242830,yes,Female,28,Play 300,1,S50,534,25,134,749,2,15,F,F,F,F,0,0,0,0,Churned,F
K242840,yes,Female,32,Play 300,6,BS110,223,25,56,595,2,12,F,F,F,F,0,0,0,0,Churned,F
K242850,yes,Male,42,Play 300,0,BS110,149,25,37,621,2,12,F,F,F,F,0,0,0,0,Churned,F
K242860,yes,Male,20,Play 300,0,S50,586,25,146,690,2,14,F,F,F,F,0,0,0,0,Churned,F
K242870,yes,Male,51,Play 300,2,S50,495,25,124,458,2,9,F,F,F,F,0,0,0,0,Churned,F
K242880,yes,Male,61,Play 300,1,S50,392,25,98,348,2,7,F,F,F,F,0,0,0,0,Churned,F
K242890,yes,Male,26,Play 300,0,BS110,309,25,77,448,2,9,F,T,F,T,0,21,0,42,Active,T
K242900,yes,Female,28,Play 300,0,S50,403,25,101,368,2,7,F,T,T,F,0,20,28,0,Churned,F
K242910,yes,Male,28,Play 300,2,S50,281,25,70,499,2,10,F,F,F,F,0,0,0,0,Churned,F
K242920,yes,Male,16,Play 300,1,S50,131,25,33,537,2,11,F,F,F,F,0,0,0,0,Churned,F
K242930,yes,Male,34,Play 300,0,S50,491,25,123,407,2,8,F,F,F,F,0,0,0,0,Churned,F
K242940,yes,Female,19,Play 300,0,S50,321,25,80,545,2,11,F,F,F,F,0,0,0,0,Churned,F
K242950,yes,Female,26,Play 300,2,S50,332,25,83,552,2,11,F,F,F,F,0,0,0,0,Churned,F
K242960,yes,Female,20,Play 300,1,BS110,439,25,110,416,2,8,T,T,F,T,14,17,0,38,Churned,F
K242970,yes,Male,14,Play 300,2,S50,442,25,110,436,2,9,F,F,F,F,0,0,0,0,Churned,F
K242980,yes,Female,21,Play 300,1,BS110,382,25,96,555,2,11,F,F,F,F,0,0,0,0,Churned,F
K242990,yes,Female,21,Play 300,0,S50,154,25,39,624,2,12,F,F,F,F,0,0,0,0,Churned,F
K243000,yes,Female,44,CAT 50,2,BS110,29,15,4,13,5,1,F,F,F,F,0,0,0,0,Active,T
K243010,yes,Female,38,CAT 50,5,BS110,52,15,8,0,5,0,T,T,T,F,14,21,24,0,Active,T
K243020,yes,Female,29,CAT 50,0,BS110,36,15,5,17,5,1,F,F,F,F,0,0,0,0,Active,T
K243030,yes,Female,45,CAT 50,2,BS110,73,15,11,33,5,2,F,F,F,F,0,0,0,0,Active,T
K243040,yes,Female,25,CAT 50,10,BS110,95,15,14,37,5,2,F,F,F,T,0,0,0,39,Active,T
K243050,yes,Female,34,CAT 50,2,BS110,54,15,8,26,5,1,F,F,F,F,0,0,0,0,Active,T
K243060,yes,Female,26,CAT 50,0,BS110,64,15,10,21,5,1,F,F,F,F,0,0,0,0,Active,T
K243070,yes,Female,42,CAT 50,1,BS110,50,15,7,26,5,1,F,F,F,F,0,0,0,0,Active,T
K243080,yes,Female,28,CAT 50,1,BS110,94,15,14,33,5,2,F,F,F,F,0,0,0,0,Active,T
K243090,yes,Female,47,CAT 50,2,BS110,55,15,8,12,5,1,F,F,F,F,0,0,0,0,Active,T
K243100,yes,Female,29,CAT 50,1,BS110,44,15,7,12,5,1,F,T,T,T,0,21,27,41,Active,T
K243110,yes,Female,32,CAT 50,4,BS110,40,15,6,26,5,1,T,F,F,F,9,0,0,0,Active,T
K243120,yes,Female,34,CAT 50,0,BS110,39,15,6,23,5,1,F,F,F,F,0,0,0,0,Active,T
K243130,yes,Female,40,CAT 50,2,BS110,71,15,11,28,5,1,T,T,F,F,4,16,0,0,Active,T
K243140,yes,Female,28,CAT 50,2,BS110,139,15,21,0,5,0,F,F,F,F,0,0,0,0,Active,T
K243150,yes,Female,37,CAT 50,9,BS110,43,15,6,15,5,1,F,T,F,F,0,17,0,0,Churned,F
K243160,yes,Female,32,CAT 50,0,BS110,64,15,10,21,5,1,F,F,F,F,0,0,0,0,Active,T
K243170,yes,Female,42,CAT 50,11,BS110,64,15,10,21,5,1,F,F,F,F,0,0,0,0,Active,T
K243180,yes,Female,25,CAT 50,0,BS110,55,15,8,38,5,2,F,T,F,T,0,18,0,36,Active,T
K243190,yes,Female,26,CAT 50,2,BS110,71,15,11,17,5,1,F,F,F,F,0,0,0,0,Active,T
K243200,yes,Female,26,CAT 50,0,BS110,77,15,12,11,5,1,F,F,F,F,0,0,0,0,Active,T
K243210,yes,Female,32,CAT 50,0,BS110,80,15,12,25,5,1,F,F,F,F,0,0,0,0,Active,T
K243220,yes,Female,33,CAT 50,1,BS110,112,15,17,41,5,2,F,F,T,F,0,0,27,0,Active,T
K243230,yes,Female,37,CAT 50,2,BS110,82,15,12,29,5,1,F,F,F,F,0,0,0,0,Active,T
K243240,yes,Female,43,CAT 50,2,BS110,44,15,7,15,5,1,F,F,F,F,0,0,0,0,Active,T
K243250,yes,Female,27,CAT 50,2,BS110,43,15,6,0,5,0,F,F,F,F,0,0,0,0,Active,T
K243260,yes,Female,34,CAT 50,2,BS110,45,15,7,21,5,1,F,F,F,F,0,0,0,0,Active,T
K243270,yes,Female,36,CAT 50,8,BS110,41,15,6,4,5,0,F,F,F,F,0,0,0,0,Active,T
K243280,yes,Female,25,CAT 50,1,BS110,112,15,17,0,5,0,F,F,F,F,0,0,0,0,Active,T
K243290,yes,Female,26,CAT 50,1,BS110,36,15,5,31,5,2,F,F,F,F,0,0,0,0,Active,T
K243300,yes,Female,35,CAT 50,2,BS110,69,15,10,0,5,0,T,T,F,T,12,21,0,44,Active,T
K243310,yes,Female,38,CAT 50,0,BS110,39,15,6,34,5,2,F,F,F,F,0,0,0,0,Active,T
K243320,yes,Female,38,CAT 50,1,BS110,40,15,6,17,5,1,F,F,F,F,0,0,0,0,Active,T
K243330,yes,Female,35,CAT 50,2,BS110,47,15,7,33,5,2,T,F,F,F,9,0,0,0,Active,T
K243340,yes,Female,32,CAT 50,0,BS110,91,15,14,0,5,0,F,F,F,F,0,0,0,0,Active,T
K243350,yes,Female,38,CAT 50,0,BS110,82,15,12,29,5,1,F,F,F,F,0,0,0,0,Active,T
K243360,yes,Female,26,CAT 50,1,BS110,82,15,12,29,5,1,F,F,F,F,0,0,0,0,Active,T
K243370,yes,Female,46,CAT 50,10,BS110,83,15,13,59,5,3,F,F,F,F,0,0,0,0,Active,T
K243380,yes,Female,46,CAT 50,3,BS110,56,15,8,18,5,1,T,T,F,F,10,24,0,0,Active,T
K243390,yes,Female,34,CAT 50,4,BS110,43,15,6,0,5,0,F,T,F,F,0,20,0,0,Active,T
K243400,yes,Female,26,CAT 50,2,BS110,53,15,8,39,5,2,T,F,F,F,11,0,0,0,Active,T
K243410,yes,Female,44,CAT 50,10,BS110,41,15,6,18,5,1,F,F,F,F,0,0,0,0,Active,T
K243420,yes,Female,28,CAT 50,0,BS110,53,15,8,27,5,1,T,T,F,F,12,20,0,0,Active,T
K243430,yes,Female,36,CAT 50,9,BS110,77,15,12,11,5,1,T,F,F,F,11,0,0,0,Active,T
K243440,yes,Female,34,CAT 50,5,BS110,92,15,14,68,5,3,F,T,T,T,0,24,29,37,Active,T
K243450,yes,Female,28,CAT 50,0,BS110,94,15,14,44,5,2,F,F,F,F,0,0,0,0,Active,T
K243460,yes,Female,41,CAT 50,2,BS110,89,15,13,4,5,0,T,F,T,T,13,0,28,39,Churned,F
K243470,yes,Female,30,CAT 50,8,BS110,89,15,13,4,5,0,T,F,T,T,8,0,32,42,Active,T
K243480,yes,Female,33,CAT 50,1,BS110,116,15,17,29,5,1,F,F,F,F,0,0,0,0,Active,T
K243490,yes,Female,26,CAT 50,2,BS110,38,15,6,30,5,1,T,T,T,F,11,20,27,0,Active,T
K243500,yes,Female,41,CAT 50,1,BS110,43,15,6,25,5,1,F,F,F,F,0,0,0,0,Active,T
K243510,yes,Female,31,CAT 50,7,BS110,103,15,15,50,5,3,T,T,F,T,12,20,0,39,Active,T
K243520,yes,Female,25,CAT 50,1,BS110,43,15,6,25,5,1,T,T,F,F,11,22,0,0,Active,T
K243530,yes,Female,26,CAT 50,2,BS110,32,15,5,24,5,1,F,F,F,F,0,0,0,0,Active,T
K243540,yes,Female,27,CAT 50,0,BS110,91,15,14,71,5,4,F,F,F,F,0,0,0,0,Active,T
K243550,yes,Female,31,CAT 50,1,BS110,60,15,9,41,5,2,T,F,T,F,11,0,24,0,Churned,F
K243560,yes,Female,31,CAT 50,2,BS110,79,15,12,32,5,2,T,F,T,T,7,0,28,40,Active,T
K243570,yes,Female,27,CAT 50,1,BS110,42,15,6,26,5,1,F,F,F,F,0,0,0,0,Active,T
K243580,yes,Female,25,CAT 50,1,BS110,83,15,13,59,5,3,F,F,F,F,0,0,0,0,Active,T
K243590,yes,Female,29,CAT 50,5,BS110,110,15,17,18,5,1,T,F,F,F,11,0,0,0,Active,T
K243600,yes,Female,38,CAT 50,1,BS110,88,15,13,74,5,4,F,T,T,T,0,17,27,43,Active,T
K243610,yes,Female,45,CAT 50,0,BS110,29,15,4,17,5,1,F,F,F,F,0,0,0,0,Active,T
K243620,yes,Female,35,CAT 50,2,BS110,95,15,14,37,5,2,F,F,F,F,0,0,0,0,Active,T
K243630,yes,Female,39,CAT 50,1,BS110,112,15,17,33,5,2,F,F,F,T,0,0,0,38,Active,T
K243640,yes,Female,36,CAT 50,8,BS110,101,15,15,35,5,2,F,F,T,F,0,0,27,0,Active,T
K243650,yes,Female,48,CAT 50,0,BS110,70,15,10,24,5,1,F,F,F,F,0,0,0,0,Active,T
K243660,yes,Female,27,CAT 50,1,BS110,116,15,17,19,5,1,F,F,F,F,0,0,0,0,Active,T
K243670,yes,Female,35,CAT 50,1,BS110,69,15,10,54,5,3,F,F,F,F,0,0,0,0,Active,T
K243680,yes,Female,32,Play 100,0,BS110,22,25,6,14,5,1,F,F,F,F,0,0,0,0,Active,T
K243690,yes,Female,40,Play 100,1,BS110,0,25,0,22,5,1,F,T,T,T,0,23,35,42,Active,T
K243700,yes,Female,27,Play 100,11,BS110,0,25,0,42,5,2,F,T,T,T,0,18,32,42,Active,T
K243710,yes,Female,32,Play 100,10,BS110,29,25,7,23,5,1,F,F,F,T,0,0,0,42,Active,T
K243720,yes,Female,47,Play 100,1,BS110,53,25,13,48,5,2,F,F,F,F,0,0,0,0,Active,T
K243730,yes,Female,41,Play 100,0,BS110,26,25,6,55,5,3,F,T,F,T,0,22,0,39,Active,T
